id,survey_id,date_start,location_id,entered_sref,entered_sref_system,created_on,created_by_id,LATITUDE,LONGITUDE,monad,monadCRS,country
7223652,154,07/09/2019,193381,J3536268200,OSIE,05:58.0,47527,54.54395329,-5.908066316,J3568,OSIE,Northern_Ireland
7345285,154,25/05/2017,165669,H4690431357,OSIE,36:43.0,36513,54.22887745,-7.280700878,H4631,OSIE,Northern_Ireland
7346132,154,06/07/2017,165671,H4666631773,OSIE,14:52.0,36513,54.23263655,-7.28428573,H4631,OSIE,Northern_Ireland
7346013,154,25/05/2017,165670,H4656431430,OSIE,44:37.0,36513,54.22956429,-7.285903143,H4631,OSIE,Northern_Ireland
7367414,154,19/09/2017,225883,H4664931944,OSIE,49:25.0,36513,54.23417437,-7.284519861,H4631,OSIE,Northern_Ireland
14424093,154,19/05/2021,179036,J4839897134,OSIE,25:26.0,133430,54.80004049,-5.692086866,J4897,OSIE,Northern_Ireland
14449699,154,19/05/2021,179038,J4841397147,OSIE,39:48.0,133430,54.80015275,-5.691847141,J4897,OSIE,Northern_Ireland
15205404,154,23/06/2021,146534,J3605328859,OSIE,10:17.0,19091,54.19054211,-5.915369059,J3628,OSIE,Northern_Ireland
15205484,154,23/06/2021,146564,J3611928853,OSIE,17:54.0,19091,54.19047074,-5.914361251,J3628,OSIE,Northern_Ireland
15205889,154,23/06/2021,146566,J3642928901,OSIE,37:31.0,19091,54.19081943,-5.909593132,J3628,OSIE,Northern_Ireland
15205539,154,23/06/2021,146565,J3605328859,OSIE,26:46.0,19091,54.19054211,-5.915369059,J3628,OSIE,Northern_Ireland
15205925,154,23/06/2021,146567,J3643928892,OSIE,44:48.0,19091,54.19073596,-5.909444102,J3628,OSIE,Northern_Ireland
22478984,154,19/06/2023,146735,J3558929132,OSIE,36:29.0,19091,54.19311613,-5.922350381,J3529,OSIE,Northern_Ireland
15341368,154,10/08/2021,146534,J3605328859,OSIE,37:21.0,19091,54.19054211,-5.915369059,J3628,OSIE,Northern_Ireland
15341485,154,10/08/2021,146564,J3611928853,OSIE,44:20.0,19091,54.19047074,-5.914361251,J3628,OSIE,Northern_Ireland
15341552,154,10/08/2021,146565,J3605328859,OSIE,49:57.0,19091,54.19054211,-5.915369059,J3628,OSIE,Northern_Ireland
15341587,154,10/08/2021,146566,J3642928901,OSIE,55:42.0,19091,54.19081943,-5.909593132,J3628,OSIE,Northern_Ireland
15341650,154,10/08/2021,146567,J3643928892,OSIE,02:12.0,19091,54.19073596,-5.909444102,J3628,OSIE,Northern_Ireland
22493117,154,20/06/2023,146534,J3605328859,OSIE,46:05.0,19091,54.19054211,-5.915369059,J3628,OSIE,Northern_Ireland
22493162,154,20/06/2023,146564,J3611928853,OSIE,50:38.0,19091,54.19047074,-5.914361251,J3628,OSIE,Northern_Ireland
22493222,154,20/06/2023,146566,J3642928901,OSIE,56:15.0,19091,54.19081943,-5.909593132,J3628,OSIE,Northern_Ireland
15417394,154,26/08/2021,146735,J3558929132,OSIE,49:50.0,19091,54.19311613,-5.922350381,J3529,OSIE,Northern_Ireland
15417439,154,26/08/2021,146736,J3552829231,OSIE,54:39.0,19091,54.19402116,-5.923239831,J3529,OSIE,Northern_Ireland
15417508,154,26/08/2021,146737,J3531629593,OSIE,00:30.0,19091,54.19732747,-5.926323266,J3529,OSIE,Northern_Ireland
22493354,154,20/06/2023,146567,J3643928892,OSIE,03:08.0,19091,54.19073596,-5.909444102,J3628,OSIE,Northern_Ireland
15417320,154,26/08/2021,146733,J3571229054,OSIE,42:07.0,19091,54.19238327,-5.920502183,J3529,OSIE,Northern_Ireland
22492788,154,19/06/2023,146736,J3552829231,OSIE,25:09.0,19091,54.19402116,-5.923239831,J3529,OSIE,Northern_Ireland
22492906,154,19/06/2023,146737,J3531629593,OSIE,29:51.0,19091,54.19732747,-5.926323266,J3529,OSIE,Northern_Ireland
22492952,154,19/06/2023,146738,J3573129497,OSIE,34:30.0,19091,54.1963559,-5.920011469,J3529,OSIE,Northern_Ireland
22626373,154,19/06/2023,323112,D2165907140,OSIE,57:44.0,307689,54.89707758,-6.103443939,D2107,OSIE,Northern_Ireland
21054361,154,09/06/2022,304260,D3337914565,OSIE,16:38.0,226264,54.96074993,-5.917426246,D3314,OSIE,Northern_Ireland
21054408,154,19/06/2022,304259,D3311714831,OSIE,30:04.0,226264,54.96320798,-5.921390753,D3314,OSIE,Northern_Ireland
21054438,154,19/08/2022,304260,D3337914565,OSIE,45:12.0,226264,54.96074993,-5.917426246,D3314,OSIE,Northern_Ireland
21054308,154,09/06/2022,304259,D3311714831,OSIE,58:12.0,226264,54.96320798,-5.921390753,D3314,OSIE,Northern_Ireland
21267712,154,09/06/2022,186289,D3017224198,OSIE,35:47.0,144474,55.04808155,-5.963085245,D3024,OSIE,Northern_Ireland
21267733,154,01/09/2022,186290,D3007824484,OSIE,44:34.0,144474,55.05067382,-5.964424821,D3024,OSIE,Northern_Ireland
21267759,154,01/09/2022,186289,D3017224198,OSIE,51:30.0,144474,55.04808155,-5.963085245,D3024,OSIE,Northern_Ireland
22932985,154,19/06/2023,325031,D2117907612,OSIE,53:45.0,307689,54.90143214,-6.110723693,D2107,OSIE,Northern_Ireland
22973311,154,19/06/2023,325194,D2126907758,OSIE,57:28.0,307689,54.90272125,-6.109259935,D2107,OSIE,Northern_Ireland
21916486,154,17/05/2022,179036,J4839897134,OSIE,50:07.0,133430,54.80004049,-5.692086866,J4897,OSIE,Northern_Ireland
21917216,154,17/05/2022,179038,J4841397147,OSIE,49:04.0,133430,54.80015275,-5.691847141,J4897,OSIE,Northern_Ireland
22308963,154,02/06/2023,309816,D2536404028,OSIE,17:59.0,132442,54.8682213,-6.047075553,D2504,OSIE,Northern_Ireland
22286901,154,05/06/2023,321161,J4284172797,OSIE,29:09.0,348824,54.58317032,-5.790344766,J4272,OSIE,Northern_Ireland
22285819,154,05/06/2023,321155,J4224072580,OSIE,15:07.0,348824,54.58139148,-5.799739199,J4272,OSIE,Northern_Ireland
22286563,154,05/06/2023,321157,J4230872488,OSIE,51:37.0,348824,54.58054642,-5.798732738,J4272,OSIE,Northern_Ireland
22286665,154,05/06/2023,321159,J4273572036,OSIE,03:39.0,348824,54.57636829,-5.792352676,J4272,OSIE,Northern_Ireland
22286822,154,05/06/2023,321160,J4286072084,OSIE,16:15.0,348824,54.57676394,-5.79039761,J4272,OSIE,Northern_Ireland
22300323,154,02/06/2023,309763,D2516904170,OSIE,22:38.0,132442,54.86954505,-6.050049744,D2504,OSIE,Northern_Ireland
23675237,154,27/06/2023,328459,J3462756392,OSIE,34:13.0,268215,54.43813122,-5.92479561,J3456,OSIE,Northern_Ireland
22472961,154,19/06/2023,146733,J3571229054,OSIE,25:48.0,19091,54.19238327,-5.920502183,J3529,OSIE,Northern_Ireland
23795041,154,13/09/2023,328965,J2511758138,OSIE,45:09.0,132442,54.45623733,-6.070553944,J2558,OSIE,Northern_Ireland
23802831,154,24/05/2023,304259,D3311714831,OSIE,13:55.0,226264,54.96320798,-5.921390753,D3314,OSIE,Northern_Ireland
23803020,154,24/05/2023,304260,D3337914565,OSIE,41:38.0,226264,54.96074993,-5.917426246,D3314,OSIE,Northern_Ireland
23803161,154,01/09/2023,304259,D3311714831,OSIE,59:37.0,226264,54.96320798,-5.921390753,D3314,OSIE,Northern_Ireland
23803221,154,01/09/2023,304260,D3337914565,OSIE,13:23.0,226264,54.96074993,-5.917426246,D3314,OSIE,Northern_Ireland
23848035,154,18/09/2023,322274,D2169507057,OSIE,04:02.0,307689,54.89632357,-6.102918116,D2107,OSIE,Northern_Ireland
23848123,154,18/09/2023,322275,D2165807133,OSIE,16:59.0,307689,54.89701497,-6.103462473,D2107,OSIE,Northern_Ireland
23848313,154,18/09/2023,323112,D2165907140,OSIE,45:27.0,307689,54.89707758,-6.103443939,D2107,OSIE,Northern_Ireland
23848367,154,18/09/2023,325031,D2117907612,OSIE,02:21.0,307689,54.90143214,-6.110723693,D2107,OSIE,Northern_Ireland
23848378,154,18/09/2023,325194,D2126907758,OSIE,15:02.0,307689,54.90272125,-6.109259935,D2107,OSIE,Northern_Ireland
24015146,154,15/05/2023,328812,J2694123548,OSIE,14:27.0,246645,54.14518531,-6.057129007,J2623,OSIE,Northern_Ireland
24015162,154,07/09/2023,328812,J2694123548,OSIE,18:11.0,246645,54.14518531,-6.057129007,J2623,OSIE,Northern_Ireland
24015273,154,15/05/2023,328813,J2682823477,OSIE,41:20.0,246645,54.14457563,-6.058887234,J2623,OSIE,Northern_Ireland
24015341,154,07/09/2023,328813,J2682823477,OSIE,47:20.0,246645,54.14457563,-6.058887234,J2623,OSIE,Northern_Ireland
24015608,154,15/05/2023,328817,J2661523486,OSIE,05:57.0,246645,54.14470894,-6.062141366,J2623,OSIE,Northern_Ireland
24015738,154,07/09/2023,328817,J2661523486,OSIE,13:51.0,246645,54.14470894,-6.062141366,J2623,OSIE,Northern_Ireland
24015827,154,15/05/2023,328818,J2633523330,OSIE,19:20.0,246645,54.14337697,-6.066489372,J2623,OSIE,Northern_Ireland
24015863,154,07/09/2023,328818,J2633523330,OSIE,23:49.0,246645,54.14337697,-6.066489372,J2623,OSIE,Northern_Ireland
2015255,155,29/09/2016,164505,H6606098357,OSIE,04:06.0,87584,54.82862156,-6.97196743,H6698,OSIE,Northern_Ireland
2609043,155,27/06/2017,180387,H4425948332,OSIE,18:08.0,87584,54.38161669,-7.318746083,H4448,OSIE,Northern_Ireland
2609085,155,27/06/2017,180389,H4419948509,OSIE,29:58.0,87584,54.38321205,-7.319643248,H4448,OSIE,Northern_Ireland
2609130,155,27/06/2017,180392,H4427948544,OSIE,34:41.0,87584,54.38351954,-7.318406706,H4448,OSIE,Northern_Ireland
2609135,155,27/06/2017,180393,H4477448919,OSIE,38:45.0,87584,54.38684526,-7.310731339,H4448,OSIE,Northern_Ireland
1300687,155,03/07/2015,146856,D1224437198,OSIE,43:15.0,91485,55.16918095,-6.238330726,D1237,OSIE,Northern_Ireland
1300700,155,09/09/2015,146856,D1224437198,OSIE,52:15.0,91485,55.16918095,-6.238330726,D1237,OSIE,Northern_Ireland
1300720,155,09/07/2015,147962,D1226537077,OSIE,55:55.0,91485,55.16808971,-6.238049234,D1237,OSIE,Northern_Ireland
1300857,155,09/09/2015,147962,D1226537077,OSIE,49:23.0,91485,55.16808971,-6.238049234,D1237,OSIE,Northern_Ireland
1300865,155,09/07/2015,147963,D1236437133,OSIE,01:31.0,91485,55.16857009,-6.236474099,D1237,OSIE,Northern_Ireland
1300866,155,16/09/2015,147963,D1236437133,OSIE,06:32.0,91485,55.16857009,-6.236474099,D1237,OSIE,Northern_Ireland
1300886,155,09/07/2015,147964,D1282837643,OSIE,29:23.0,91485,55.17304391,-6.228992592,D1237,OSIE,Northern_Ireland
1300914,155,16/09/2015,147964,D1282837643,OSIE,34:43.0,91485,55.17304391,-6.228992592,D1237,OSIE,Northern_Ireland
1247015,155,21/10/2015,146625,J2717622182,OSIE,27:43.0,95882,54.13286092,-6.05410987,J2722,OSIE,Northern_Ireland
1247172,155,21/10/2015,146625,J2717622182,OSIE,57:28.0,95882,54.13286092,-6.05410987,J2722,OSIE,Northern_Ireland
1247335,155,21/10/2015,146627,J2752122778,OSIE,57:38.0,95882,54.13812741,-6.048582866,J2722,OSIE,Northern_Ireland
1247302,155,21/10/2015,146626,J2727222147,OSIE,37:31.0,95882,54.13252289,-6.052656686,J2722,OSIE,Northern_Ireland
1247340,155,21/10/2015,146628,J2738522698,OSIE,15:31.0,95882,54.13744274,-6.050696441,J2722,OSIE,Northern_Ireland
1247342,155,21/10/2015,146628,J2738522698,OSIE,16:51.0,95882,54.13744274,-6.050696441,J2722,OSIE,Northern_Ireland
1247344,155,21/10/2015,146626,J2727222147,OSIE,17:26.0,95882,54.13252289,-6.052656686,J2722,OSIE,Northern_Ireland
1247345,155,21/10/2015,146629,J2776722405,OSIE,22:39.0,95882,54.13471694,-6.044978631,J2722,OSIE,Northern_Ireland
1247343,155,21/10/2015,146627,J2752122778,OSIE,17:02.0,95882,54.13812741,-6.048582866,J2722,OSIE,Northern_Ireland
1247350,155,21/10/2015,146629,J2776722405,OSIE,27:15.0,95882,54.13471694,-6.044978631,J2722,OSIE,Northern_Ireland
1247372,155,21/10/2015,146619,J2715325320,OSIE,33:44.0,95882,54.16104496,-6.053139561,J2725,OSIE,Northern_Ireland
1247446,155,21/10/2015,146621,J2749825502,OSIE,46:40.0,95882,54.16259378,-6.047783662,J2725,OSIE,Northern_Ireland
1247444,155,21/10/2015,146619,J2715325320,OSIE,43:13.0,95882,54.16104496,-6.053139561,J2725,OSIE,Northern_Ireland
1247460,155,21/10/2015,146621,J2749825502,OSIE,47:01.0,95882,54.16259378,-6.047783662,J2725,OSIE,Northern_Ireland
1247623,155,21/10/2015,146620,J2724425311,OSIE,28:44.0,95882,54.16094162,-6.051750938,J2725,OSIE,Northern_Ireland
1247774,155,21/10/2015,146620,J2724425311,OSIE,03:55.0,95882,54.16094162,-6.051750938,J2725,OSIE,Northern_Ireland
1249980,155,25/09/2015,146733,J3571229054,OSIE,28:35.0,849,54.19238327,-5.920502183,J3529,OSIE,Northern_Ireland
1249979,155,09/07/2015,146733,J3571229054,OSIE,27:20.0,849,54.19238327,-5.920502183,J3529,OSIE,Northern_Ireland
1250000,155,09/07/2015,146735,J3558929132,OSIE,38:12.0,849,54.19311613,-5.922350381,J3529,OSIE,Northern_Ireland
1250009,155,25/09/2015,146735,J3558929132,OSIE,41:26.0,849,54.19311613,-5.922350381,J3529,OSIE,Northern_Ireland
1250016,155,09/07/2015,146736,J3552829231,OSIE,50:15.0,849,54.19402116,-5.923239831,J3529,OSIE,Northern_Ireland
1250022,155,09/07/2015,146736,J3552829231,OSIE,58:02.0,849,54.19402116,-5.923239831,J3529,OSIE,Northern_Ireland
1250028,155,09/07/2015,146737,J3531629593,OSIE,04:55.0,849,54.19732747,-5.926323266,J3529,OSIE,Northern_Ireland
1250037,155,25/09/2015,146737,J3531629593,OSIE,09:22.0,849,54.19732747,-5.926323266,J3529,OSIE,Northern_Ireland
1250055,155,09/07/2015,146738,J3573129497,OSIE,17:46.0,849,54.1963559,-5.920011469,J3529,OSIE,Northern_Ireland
1250061,155,25/09/2015,146738,J3573129497,OSIE,20:36.0,849,54.1963559,-5.920011469,J3529,OSIE,Northern_Ireland
1250070,155,09/09/2015,146534,J3605328859,OSIE,28:09.0,849,54.19054211,-5.915369059,J3628,OSIE,Northern_Ireland
1250088,155,09/09/2015,146565,J3605328859,OSIE,38:46.0,849,54.19054211,-5.915369059,J3628,OSIE,Northern_Ireland
1250078,155,09/09/2015,146564,J3611928853,OSIE,34:00.0,849,54.19047074,-5.914361251,J3628,OSIE,Northern_Ireland
1250095,155,09/09/2015,146566,J3642928901,OSIE,43:38.0,849,54.19081943,-5.909593132,J3628,OSIE,Northern_Ireland
1250110,155,09/09/2015,146567,J3643928892,OSIE,48:35.0,849,54.19073596,-5.909444102,J3628,OSIE,Northern_Ireland
1257889,155,29/09/2015,146624,J2719025653,OSIE,18:42.0,95882,54.16402604,-6.052432949,J2725,OSIE,Northern_Ireland
1257909,155,29/09/2015,146623,J2709825688,OSIE,28:09.0,95882,54.1643631,-6.053826019,J2725,OSIE,Northern_Ireland
1257925,155,29/09/2015,146622,J2705525833,OSIE,37:04.0,95882,54.16567579,-6.054422923,J2725,OSIE,Northern_Ireland
2609068,155,27/06/2017,180388,H4418148426,OSIE,25:04.0,87584,54.38246794,-7.319932625,H4448,OSIE,Northern_Ireland
2698964,155,18/07/2017,182369,H6882896415,OSIE,02:57.0,87584,54.81080553,-6.92936159,H6896,OSIE,Northern_Ireland
2699240,155,18/07/2017,182374,H6831896697,OSIE,33:04.0,87584,54.81340826,-6.937226706,H6896,OSIE,Northern_Ireland
2699295,155,18/07/2017,182376,H6811296177,OSIE,45:49.0,87584,54.80876544,-6.940552896,H6896,OSIE,Northern_Ireland
2700351,155,05/07/2017,182386,H5449769672,OSIE,57:10.0,87584,54.57233155,-7.157245111,H5469,OSIE,Northern_Ireland
2700456,155,05/07/2017,182388,H5452879712,OSIE,42:10.0,87584,54.66251982,-7.154898787,H5479,OSIE,Northern_Ireland
2700496,155,05/07/2017,182389,H5467369492,OSIE,00:59.0,87584,54.57069558,-7.154557224,H5469,OSIE,Northern_Ireland
2700506,155,05/07/2017,182390,H5476169312,OSIE,08:51.0,87584,54.56906907,-7.153230119,H5469,OSIE,Northern_Ireland
2700530,155,05/07/2017,182391,H5458969175,OSIE,17:21.0,87584,54.56785694,-7.15591484,H5469,OSIE,Northern_Ireland
2700783,155,20/06/2017,182392,C4501319165,OSIE,15:16.0,87584,55.01787282,-7.296211697,C4519,OSIE,Northern_Ireland
2700804,155,20/06/2017,182395,C4510819386,OSIE,25:59.0,87584,55.01984945,-7.294691643,C4519,OSIE,Northern_Ireland
2700854,155,20/06/2017,182396,C4513919777,OSIE,43:49.0,87584,55.02335896,-7.294145263,C4519,OSIE,Northern_Ireland
2700919,155,20/06/2017,182397,C4597419248,OSIE,55:18.0,87584,55.01853059,-7.281174379,C4519,OSIE,Northern_Ireland
2701083,155,21/06/2017,182400,D1976018598,OSIE,26:37.0,87584,55.00041644,-6.128254099,D1918,OSIE,Northern_Ireland
2701121,155,21/06/2017,182401,D1965518170,OSIE,37:35.0,87584,54.99659872,-6.130072963,D1918,OSIE,Northern_Ireland
1957181,155,07/07/2016,163878,H6890498665,OSIE,15:17.0,87584,54.83100533,-6.927644262,H6898,OSIE,Northern_Ireland
1957241,155,07/07/2016,163881,H6860598715,OSIE,54:04.0,87584,54.83149546,-6.932284824,H6898,OSIE,Northern_Ireland
1957332,155,07/07/2016,163882,H6818698593,OSIE,58:37.0,87584,54.83045677,-6.938833264,H6898,OSIE,Northern_Ireland
1957354,155,07/07/2016,163883,H6887498329,OSIE,02:59.0,87584,54.8279914,-6.928191015,H6898,OSIE,Northern_Ireland
1958154,155,28/06/2016,163890,H6320293257,OSIE,57:33.0,87584,54.78317872,-7.017548195,H6393,OSIE,Northern_Ireland
1958331,155,28/06/2016,163892,H6329493313,OSIE,00:49.0,87584,54.78367017,-7.016106123,H6393,OSIE,Northern_Ireland
1958388,155,28/06/2016,163895,H6348093440,OSIE,03:35.0,87584,54.78478748,-7.013187508,H6393,OSIE,Northern_Ireland
1958400,155,28/06/2016,163894,H6367793366,OSIE,07:00.0,87584,54.78409783,-7.010141861,H6393,OSIE,Northern_Ireland
1958403,155,28/06/2016,163896,H6370293733,OSIE,09:38.0,87584,54.78739127,-7.009672747,H6393,OSIE,Northern_Ireland
1958696,155,23/06/2016,163901,H6870596155,OSIE,38:04.0,87584,54.80848698,-6.931336147,H6896,OSIE,Northern_Ireland
1958700,155,23/06/2016,163904,H6876196326,OSIE,41:08.0,87584,54.81001529,-6.930424703,H6896,OSIE,Northern_Ireland
1984082,155,23/06/2016,163903,H6870096764,OSIE,56:23.0,87584,54.81395791,-6.931269513,H6896,OSIE,Northern_Ireland
1984088,155,23/06/2016,163905,H6847396925,OSIE,00:57.0,87584,54.81543511,-6.934762075,H6896,OSIE,Northern_Ireland
1984172,155,08/07/2016,164064,H6178897310,OSIE,59:26.0,87584,54.81976143,-7.038660904,H6197,OSIE,Northern_Ireland
1984188,155,08/07/2016,164065,H6168097385,OSIE,01:15.0,87584,54.82044842,-7.04032499,H6197,OSIE,Northern_Ireland
1984190,155,08/07/2016,164066,H6159597636,OSIE,06:21.0,87584,54.82271351,-7.041593892,H6197,OSIE,Northern_Ireland
1984195,155,08/07/2016,164068,H6184197869,OSIE,09:29.0,87584,54.82477619,-7.037717044,H6197,OSIE,Northern_Ireland
1984310,155,24/06/2016,164070,H6287797393,OSIE,52:03.0,87584,54.82037164,-7.021702352,H6297,OSIE,Northern_Ireland
1984315,155,24/06/2016,164073,H6273897317,OSIE,56:06.0,87584,54.81970637,-7.023881139,H6297,OSIE,Northern_Ireland
1984324,155,24/06/2016,164074,H6265497404,OSIE,59:37.0,87584,54.82049835,-7.025169022,H6297,OSIE,Northern_Ireland
1984339,155,08/07/2016,164075,H6220997346,OSIE,02:28.0,87584,54.82003276,-7.03210406,H6297,OSIE,Northern_Ireland
1984351,155,08/07/2016,164076,H6223897655,OSIE,05:51.0,87584,54.82280479,-7.031586517,H6297,OSIE,Northern_Ireland
1984489,155,29/06/2016,164078,H7539394296,OSIE,43:32.0,87584,54.79082899,-6.82781569,H7594,OSIE,Northern_Ireland
1984506,155,29/06/2016,164079,H7512694249,OSIE,47:01.0,87584,54.79044686,-6.831978095,H7594,OSIE,Northern_Ireland
1984533,155,29/06/2016,164081,H7537394603,OSIE,51:44.0,87584,54.79358949,-6.828046805,H7594,OSIE,Northern_Ireland
2015253,155,27/09/2016,164504,H6602098314,OSIE,00:37.0,87584,54.82824059,-6.972599606,H6698,OSIE,Northern_Ireland
2018608,155,08/09/2016,164541,H8651091977,OSIE,45:25.0,95882,54.76820856,-6.655714074,H8691,OSIE,Northern_Ireland
2019002,155,08/09/2016,164542,H8662491952,OSIE,47:22.0,95882,54.76796439,-6.653950626,H8691,OSIE,Northern_Ireland
2038822,155,15/06/2016,146856,D1224437198,OSIE,59:13.0,91485,55.16918095,-6.238330726,D1237,OSIE,Northern_Ireland
2038863,155,24/08/2016,147962,D1226537077,OSIE,05:47.0,91485,55.16808971,-6.238049234,D1237,OSIE,Northern_Ireland
2038831,155,24/08/2016,146856,D1224437198,OSIE,01:07.0,91485,55.16918095,-6.238330726,D1237,OSIE,Northern_Ireland
2039201,155,15/06/2016,147963,D1236437133,OSIE,07:35.0,91485,55.16857009,-6.236474099,D1237,OSIE,Northern_Ireland
2039216,155,24/08/2016,147963,D1236437133,OSIE,09:34.0,91485,55.16857009,-6.236474099,D1237,OSIE,Northern_Ireland
2039219,155,18/05/2016,147964,D1282837643,OSIE,13:57.0,91485,55.17304391,-6.228992592,D1237,OSIE,Northern_Ireland
2039248,155,24/08/2016,147964,D1282837643,OSIE,46:32.0,91485,55.17304391,-6.228992592,D1237,OSIE,Northern_Ireland
2052748,155,27/09/2016,165068,D3006604399,OSIE,06:51.0,95882,54.87035287,-5.973710879,D3004,OSIE,Northern_Ireland
2072755,155,22/08/2016,165360,J1172881968,OSIE,08:06.0,69318,54.67335468,-6.267866294,J1181,OSIE,Northern_Ireland
2072766,155,22/08/2016,165361,J1139181048,OSIE,37:08.0,69318,54.66516759,-6.273438757,J1181,OSIE,Northern_Ireland
2072770,155,22/08/2016,165362,J1140281048,OSIE,57:07.0,69318,54.66516517,-6.273268344,J1181,OSIE,Northern_Ireland
2072775,155,22/08/2016,165363,J1179582027,OSIE,33:33.0,69318,54.67386965,-6.266805547,J1182,OSIE,Northern_Ireland
2072780,155,22/08/2016,165365,J1178581953,OSIE,08:42.0,69318,54.67320735,-6.266988806,J1181,OSIE,Northern_Ireland
2072777,155,22/08/2016,165364,J1179982095,OSIE,51:54.0,69318,54.67447941,-6.266717551,J1182,OSIE,Northern_Ireland
2103536,155,27/09/2016,165068,D3006604399,OSIE,05:57.0,128464,54.87035287,-5.973710879,D3004,OSIE,Northern_Ireland
2170028,155,27/05/2016,163855,H7039350956,OSIE,59:23.0,120750,54.40224861,-6.915928326,H7050,OSIE,Northern_Ireland
2170036,155,27/05/2016,163856,H7037750991,OSIE,07:16.0,120750,54.40256522,-6.91616639,H7050,OSIE,Northern_Ireland
1957193,155,07/07/2016,163880,H6879798676,OSIE,20:32.0,87584,54.83111883,-6.929306557,H6898,OSIE,Northern_Ireland
2557058,155,31/05/2017,146534,J3605328859,OSIE,27:46.0,19091,54.19054211,-5.915369059,J3628,OSIE,Northern_Ireland
2557069,155,31/05/2017,146564,J3611928853,OSIE,30:57.0,19091,54.19047074,-5.914361251,J3628,OSIE,Northern_Ireland
2557075,155,31/05/2017,146565,J3605328859,OSIE,35:54.0,19091,54.19054211,-5.915369059,J3628,OSIE,Northern_Ireland
2557095,155,31/05/2017,146566,J3642928901,OSIE,41:56.0,19091,54.19081943,-5.909593132,J3628,OSIE,Northern_Ireland
2557104,155,31/05/2017,146567,J3643928892,OSIE,45:30.0,19091,54.19073596,-5.909444102,J3628,OSIE,Northern_Ireland
2557119,155,19/05/2017,146733,J3571229054,OSIE,47:57.0,19091,54.19238327,-5.920502183,J3529,OSIE,Northern_Ireland
2557124,155,19/05/2017,146735,J3558929132,OSIE,49:55.0,19091,54.19311613,-5.922350381,J3529,OSIE,Northern_Ireland
2557132,155,19/05/2017,146736,J3552829231,OSIE,54:02.0,19091,54.19402116,-5.923239831,J3529,OSIE,Northern_Ireland
2557135,155,19/05/2017,146737,J3531629593,OSIE,56:50.0,19091,54.19732747,-5.926323266,J3529,OSIE,Northern_Ireland
2557150,155,19/05/2017,146738,J3573129497,OSIE,59:30.0,19091,54.1963559,-5.920011469,J3529,OSIE,Northern_Ireland
2796692,155,28/06/2017,183511,D3404311128,OSIE,49:14.0,95882,54.92971557,-5.908669304,D3411,OSIE,Northern_Ireland
2796698,155,28/06/2017,183512,D3463811123,OSIE,55:28.0,95882,54.92951067,-5.899395457,D3411,OSIE,Northern_Ireland
2959739,155,05/07/2017,146856,D1224437198,OSIE,37:22.0,91485,55.16918095,-6.238330726,D1237,OSIE,Northern_Ireland
2960555,155,06/09/2017,146856,D1224437198,OSIE,40:30.0,91485,55.16918095,-6.238330726,D1237,OSIE,Northern_Ireland
2965907,155,05/07/2017,147962,D1226537077,OSIE,13:39.0,91485,55.16808971,-6.238049234,D1237,OSIE,Northern_Ireland
2965921,155,06/09/2017,147962,D1226537077,OSIE,15:32.0,91485,55.16808971,-6.238049234,D1237,OSIE,Northern_Ireland
2965997,155,06/07/2017,147963,D1236437133,OSIE,29:52.0,91485,55.16857009,-6.236474099,D1237,OSIE,Northern_Ireland
